,appId,content,score
1592,com.myfitnesspal.android,"Good when it works, but this week keeps crashing every time I press add food.",2
1593,com.myfitnesspal.android,Too complicated How anybody has time to have their normal day and add this app to it I have no idea.,2
1594,com.myfitnesspal.android,"Useful for tracking calories. The layout is bad. When using custom meals, items randomly get added twice, making calorie count inaccurate.",2
1595,com.myfitnesspal.android,Not worth 20 a month. Used to be perfect. Now just hard to justify.,2
1596,com.myfitnesspal.android,Excessive cost for premium. They put the barcode scanner behind the paywall too,2
1597,com.myfitnesspal.android,"This free app used to be great, it's terrible now. There's so many screens you have to navigate past prompting you to pay to use the basic functions. And I can't figure out how to actually look at the foods I've logged thru the day to jog my memory of what I ate. Will be looking for something more user friendly. Update - nice response myfitnesspal 🤣😑",2
1598,com.myfitnesspal.android,Recently started tracking again after a 10+ yr hiatus. This app is only OK now. Everything that was good and free back then is a up charge now. You can still make use of it. For me it has too many bugs for my android. It deletes added meals. Duplicates food items when copying from another date.,2
1599,com.myfitnesspal.android,"Used to like this app, now, it just costs too much. There are others that do the same things this one does and costs much less.",2
1600,com.myfitnesspal.android,"Was good, but something screwed up switching between adding specific meal items or looking at all items while adding items to your log. I can submit a screen shot to illustrate what's going on. Ads are annoying as always, but it gets the job done at least with some annoyances. Update 1/23/2024 Fast response by the support team and an easy fix supplied via update. Fixed the problem! Still annoyed by ads, but the app is still useful for my calorie tracking and nutritional intake. Thanks Opal!",3
1601,com.myfitnesspal.android,"Love the total diet approach of this app! It's not just about calories, it's about balancing a healthy diet based on nutrition, water, exercise and being informed. I would give an even higher rating if the exercise portion allowed for more editing options and their was a ""verified"" calories option. Allowing so many people to edit calories makes it hard to trust anything you read.",3
1602,com.myfitnesspal.android,"This app used to be amazing, but over the past couple of months it has been super glitchy. It randomly repeats items in my daily food log and then I have to go through them to figure out what it repeated so I can delete it. It is still helpful in tracking weight and calories, but it is a lot more work to keep it accurate now that it has a mind of it's own, and it's really frustrating. If it continues I may need to find a different app.",3
1603,com.myfitnesspal.android,"Absolutely amazing app. It's just another app that fell into ""selling"" you everything. The barcode scanner used to be free. I would pay the yearly, but does it really have to be that expensive? This is something that is very helpful to people, and it is just sad they have raised the prices and lowered what you get for free. When enough people sign up, pay either monthly or yearly, there is enough money to be made. You could be making 1 million a year if 1 million people signed up for 1 dollar...",3
1604,com.myfitnesspal.android,"I love the app! I loved it from the beginning, when it was FREE! I hate that I have to pay $80 to use something that was free. This app helped me lose so much weight. I feel like this should be a public service to everyone who wants to use it. All I want to do is track my meals, and be able to scan barcodes. Everything else I have no need for, that could be behind a pay wall: the exercises, the meals recipes and the blogs/forums.",3
1605,com.myfitnesspal.android,"I have mixed feelings. Obviously MFP is the original GOAT. Largest recipe database, most features, etc. Users should ABSOLUTELY double check recipe inputs for accuracy. The database isn't perfect, more like loose guidelines. I do understand that the free version is going to be lacking in features to encourage you to upgrade, but the app is so clunky. Can be difficult to find the information you need & absolutely riddled with ads, both for premium & external advertisers. watch app is nice tho.",3
1606,com.myfitnesspal.android,"I used to love this app. But it has definitely gone backward, maybe coincidentally, since it went to a premium platform. It crashes/freezes more frequently and adds back items you've deleted. But worse, you can no longer scroll the nutrition facts of an item before you add it. I get how scanning is a premium feature, but overall, the experience with the free app has gotten worse over the last couple of years (while the ads get bigger and more incessant). I can no longer recommend it highly.",3
1607,com.myfitnesspal.android,"I will continue to use it. Because it is the best keto tracker that I've found. I wasn't prepared to do math or conversion. Searching some foods is tough because it gives you mixed measurements. For example, I need 2 tbsp of lime juice. The only option I found in my search for lime juice is in milligrams. I cook in cook in spoons and cups. How can you use two measurement systems in one app? Without a choice, some use the imperial system, and some use the metric system, making it difficult.",3
1608,com.myfitnesspal.android,"Helped me lose 23lbs since August. Still has a lot of weird server connection issues and logging quirks since I started, but overall it has definitely helped me achieve my goals. Update... lately, when I do a search for one of my meals instead of scrolling, the app is randomly not showing my meal. The meal I am searching is definitely listed in my meals. UPDATE: 6 months since I posted an issue & chatted w/tech... still having issues with the search engine. It only works when it feels like it.",3
1609,com.myfitnesspal.android,"Been using this for several years. During that time, I have seen a lot of functionality moving to paid subscription. If it weren't for the ability to track my exercise for a fitness program for work, I'd drop this. The cost is too rich for my use of it to pay for something (like barcode scanning) that I had before at no cost.",3
1610,com.myfitnesspal.android,"I used MyFitnessPal a few years ago and it was great. The free features were awesome and you got a lot, if you wanted to pay extra for the bonus features you could at a reasonable cost. Flash forward to now and they took all but the most basic features and made them paid features, plus added ads. The reason I chose MyFitnessPal was by how quick it was to track my intake and how accurate it was. That's not the case anymore. Sure you can still get those features but for a $20 month subscription.",3
1611,com.myfitnesspal.android,"Premium is WAY too expensive but they push it every time you open the app for anything. Super annoying. The basic app is similar to other apps in its category. I don't mind the ads, but I really dislike the full screen go premium one. Update: After more use, the full screen adds have gone down to a minimum. I still don't like how much real estate they use trying to get you to go premium. Why not concentrate more on driving the cost of premium down so I can justify buying it?",3
1612,com.myfitnesspal.android,"This app seems to be removing functions as time goes on. A few years back a person could use the barcode scanner with the free version. Maybe I'm wrong but with version 24.1.0 it appears that when I go to ""ADD FOOD"" to a meal it no longer allows me to select ""most recent vs. most common"" foods to select from. At least with the last removal they let us know ahead of time. Again, if I'm wrong I'm not seeing where that previous option is located",3
1613,com.myfitnesspal.android,"I try to use a function and it kicks over to an ad. I don't mind the ads, but when I hit the X to close the ad, it goes back to the previous screen and gets stuck in an unending cycle. I couldn't even use the scan bar function because it kept going to the ad, I'd close the ad, hit the scan function again, and the ad would pop back up. I just installed this today and will probably need to delete it.",3
1614,com.myfitnesspal.android,"Has been good for tracking daily food intact. However, recently the app stopped allowing scrolling on an individual item's page. Meaning, I can no longer view the nutritional information for that item. Kind of makes this app less useful, since the food tracking is the only real reason I use it. Also, premium is way too expensive for what seems like such minimal benefits",3
1615,com.myfitnesspal.android,"Update: using this app again after 4 years. Still the same problems. Sorting alphabetically doesn't work. No search feature for your personal foods or recipes; can't enter instructions into Recipes, can't ""favorite"" frequently used foods. Disappointing but after 4 years, none of these minimal features have been implemented.",3
1616,com.myfitnesspal.android,"I've used MFP off and on for years and used to recommend it to everyone. Unfortunately, for what little added benefit Premium offers I can't justify paying $80 a year. I greatly miss using the barcode scanner. I now bounce back and forth between MFP and Loseit. Mainly, because MFP connects with more external apps, but Loseit is affordable at less than $40 a year and gives you the barcode scanner. It would be nice if you made it more affordable for those who live on tight budgets.",3
1617,com.myfitnesspal.android,"I've been using the app regularly for over 3 and a half years and it has been reliable for the most part. The changes recently have been very frustrating with the loss of recent entries, no barcode scanner, and the many glitches. Still gave it three stars. Thinking about switching but I have so much historical data it may be difficult.",3
1618,com.myfitnesspal.android,I'm torn. I like that this app syncs to my Samsung and accounts for my steps in my calorie count. But I don't like the limited micronutrient information to track and I also don't like that I can't track water intake as well. I'd almost have to use two or more apps to track everything and that's rather cumbersome. Please consider adding these features so that we can have everything about our health and nutrition in one place. Thank you!,3
1619,com.myfitnesspal.android,Custom meals are disappearing suddenly. I use this to track additional non-meal protein sources so I find that the loss of this feature to be frustrating. The odd thing is is the meal itself is disappearing but anything added to it is still counting against my calorie count. I have to go in and manually readd the meal heading every time I open the app.,3
1620,com.myfitnesspal.android,"It's mostly functional, but nowhere near as good as it used to be. Bar code scanner moved behind paywall was unfortunate. My biggest issue is in glitchiness in how it sorts and shows foods for my daily diary entries. I'll select sort by recent and only foods I've used for that meal and it gives me food to pick that were from different meals six months ago. I need to keep rechoosing these settings and honestly am frustrated enough now that I'm looking for other options.",3
1621,com.myfitnesspal.android,"Used this app years ago & loved it, primarily for the barcode scan feature. The nutrition fact data was entered by users & if a product wasn't in the database yet, you could add it yourself for others to then use. Now you have to pay for Premium to have this feature. Disappointed in the change & the price it's asking for. I will be finding a different tool.",3
1622,com.myfitnesspal.android,"Was going great, except of course that I had to subscribe to be able to use the barcode scanner. But since the last update, my customized meal names keep reverting back to the default names. When this happens, I lose foods I've already entered for the day, and then I have to fix the names and re-enter my foods. It's happened 4 times today alone. Very frustrating.",3
1623,com.myfitnesspal.android,It's a good app. But I hate the new version/layout. It's kind of a pain to work with. And you have to do more steps to enter your food or exercise. It won't even let you put in a mile walk. Also the calories burned in exercise is totally off. So using a separate fitness tracker is a must! And searching for some foods is kinda a pain. These are all big reasons why I refuse to pay for premium.,3
1624,com.myfitnesspal.android,"Usual Foods Disappeared! Loved this app, but lately, my usual everyday foods have disappeared while the ones I've eaten once or twice are still there. I put a lot of time into scanning and inputting these foods, and now I have to do it again. I've updated the app, and a few returned, but I'm wondering if I want to keep paying for premium version if this will keep happening. 🤔 😠",3
1625,com.myfitnesspal.android,"It's pretty difficult to track your food. They paywalled barcode scanning, and when you create a new recipe, there's no way to select foods you've recently added. In reply to the official response: The developer knows about the barcode scanning; they want you to pay for premium. The part that's actually a missing feature is adding recently used ingredients when creating a new recipe.",3
1626,com.myfitnesspal.android,"Problems seem to have settled for the last few days, so I'm upgrading stars. But there have been a lot of problems lately. Not sure if it was the latest update, but the app keeps resetting my customized meals to the default. I customize the meals to use all 6 names, and it keeps reverting them to the default 4. Keeps having problems creating and saving recipes too. This app used to be really good. Update: even more items missing today",3
1627,com.myfitnesspal.android,"Used to be better...haven't used MFP in a few years and there are more ads and less functionality. The barcode scanner is behind the paywall and that really limits usefulness when buying stock ingredients. Also, I remember there being better reminder/notification features - if I'm not in the habit of tracking isn't this kind of app supposed to help?",3
1628,com.myfitnesspal.android,"I've been using the non-premium version for a week now, and there are some pros and cons to this app. Pros: -Syncs with Garmin Connect. -Available food items/food search function is fairly robust. Cons: -UI is clunky. Initially very difficult to figure out how to log food, even with the first walkthrough. -Unable to duplicate recipes for alternate recipes. You have to manually create them each time. -Ads take up 1/4th of the screen. Overall good, I just wish premium wasn't $80/yr.",3
1629,com.myfitnesspal.android,"I have used this app for many years, over the course of those years the push has been to pay for a subscription. I just would never do that, I would maybe consider buying the app but, I don't like being (in my opinion) held hostage for a subscription price which you just know is going to increase over time anyway. Now this app which worked well requires a subscription to scan barcodes. Honestly, that is going to end up being a deal breaker for me. Since I don't pay anything, it means nothing.",3
1630,com.myfitnesspal.android,"I'm giving this a 3 star right now because I do like the app and it's features however I'm experiencing a similar issue to another review where his saved recipes are error coding him. For me it isn't the recipes but the workout routine. I had several routines built as reference for volume and est caloric burn but when I went to compare today my routines were gone and replaced with random generics that I couldn't interact with. when I clicked ""build routine"" the app would crash. Quite frustrating",3
1631,com.myfitnesspal.android,"I've used this app for almost two years and until recently, have loved it. In the last week there must have been an update and now my ""history"" is messed up. Only a small fraction of my normal items are on there. Even things I log literally every day aren't showing on there and I'm having to rescan everything which is a huge inconvenience.",3
1632,com.myfitnesspal.android,The calorie tracker is great. I'm upset that they made the barcode scanner a paid feature this time around. The fasting widget won't let me track when I stop eating the night before into the next day. When I'm sleeping I am fasting. Not a very useful tool if you want to set a 16:9 goal.,3
1633,com.myfitnesspal.android,"Needs a single pay option to get rid of ads like most aps, and separate subscription for their additional services. The ads are difficult to work around if you need large font like I do. Works well as a calorie counter, and seems to have a good range of options for various recipes.",3
1634,com.myfitnesspal.android,"While the app has gotten more streamlined over time, the loss of once-free features (ability to scan bar codes, customize macro targets, and create detailed plans) since being acquired by UA means MyFitnessPal is no longer an immediate recommendation for tracking. Most can be better served by a physical journal or combination of dedicated competitor's apps.",3
1635,com.myfitnesspal.android,"This app continues to go downhill. First it was requiring premium to use the scanner. I guess I'll make do without it. Then came several ""verified"" listings for the same thing but I'm holding the nutrition label in my hand and they are all wrong. Next was not being able to find something in a search because it has to be worded in a specific way. Now I have it set for most recent and it's showing things from months ago. When I switch to most frequent, it shows stuff I haven't eaten in months.",3
1636,com.myfitnesspal.android,"I have been using this app on and off for a decade or so and did the sync with my fitbit scale and tracker,and the calorie counter is great. The barcode scanner was moved to the premium option only to look up foods quickly. That sucks! It used to be free. The changes made to the app are more restrictive. You had a great thing going, but it's always ruined when you want to squeeze more money out of it. Additionally, it no longer syncs with my fitbit scale.",3
1637,com.myfitnesspal.android,"Good enough app that I paid for premium after the trial. But it loses two stars for me. 1) For the price it should be easier to use. If what I'm tracking has a barcode then it's very easy and often matches the nutrition info on the package (but not always), but it's not as good when searching/recipe building, too many wildly different choices and it's difficult to know what's right. 2) It notifies me that I forgot to track a meal almost half the time when I have already tracked the meal.",3
1638,com.myfitnesspal.android,Loved the app. Been using it for years. Probably a decade or longer. Can't use barcode scanner anymore. It's moved to subscription. I get it. They want money. But I'll just move to a free app. The number of advertisements to get the paid version is so overbearing the free version isn't even worth using now. It's an amazing app. I'd pay a one time fee to own it outright. But I'm just not a subscription based person.,3
1639,com.myfitnesspal.android,"It's okay. Everything functions pretty well but the UI is very busy and crowded making it confusing and hard to do things quickly (which is important for an app you pull up multiple times a day). Would be great if you could remove widgets you don't use (e.g. steps). Also, everything that had a weight should be available to enter as grams. This is very frustrating.",3
1640,com.myfitnesspal.android,I've had good luck staying at goal weight. Tonight I'm frustrated because it won't let me log in and the change my password feature doesn't work either. It stays browned out after I enter the new password and won't continue. I finally was able to login and when it opened up I didn't recognize the page. The font is so small and everything works so different again! I actually am taking away a star. It's taking me way longer to enter my diary than it ever has before!,3
1641,com.myfitnesspal.android,"The food logging is very easy to use! I appreciate the ease of scanning the barcode for most foods. My exercise from my Samsung Health updates, but since the first day I haven't been able to get my steps to sync correctly. My food and workouts sync between the apps no issue, but the steps just don't anymore. I've been emailing their customer support for a week now and the only response I get is a variation of uninstall and reinstall. They aren't resolving anything. Customer care isn't worth it!",3
1642,com.myfitnesspal.android,"Why are there ads for McDonald's built into a diet manager? Just plain silly. After using this app for about a week, aside from the questionable ads, there are two functionality issues: 1) it tells me I haven't logged my lunch when I have (2) I have to enter my consumed water multiple times, especially after I reach goal and see the good job screen, before it adds the amount to the day's total. Otherwise, as a calorie counter, it works fine.",3
1643,com.myfitnesspal.android,"Free features continue to be taken away. The app works great for a calorie counter, lots of people add info so the food database is pretty extensive. The weight graph is nice, and the macros, albeit just a bargraph and you have to pay for more insight. Really frustrated with how I can no longer scan barcodes (premiun feature now). If its a feature people love to use, make 'em pay for it, right? Looking for a substitute.",3
1644,com.myfitnesspal.android,"It really hurts that the Health Connect integration isn't working yet. Please make this work to solve exercise syncing issues. Additionally, tons of ads and way too expensive to subscribe. I used to be able to scan barcodes to add items, and now that's a premium feature for no good reason. Sorting foods by recency doesn't actually do that - it seems like it sorts it by recency of the *first time* you ate that food instead - mistake. The subscription price should be around $3/mo.",3
1645,com.myfitnesspal.android,"I've used this app for almost 5 years now, on and off. I restarted my health journey and was disappointed to find that barcode scanning is now a paid feature when it used to be free. This is one of the best apps on the market because it's database of food is so large (even includes overseas foods when traveling while other apps do not) but scrolling through the database to find the right kind of food is highly annoying.",3
1646,com.myfitnesspal.android,All these features used to be free and having used it for many years helped build the database. Now you have to pay to use the scan feature and a lot of features that used to be free and now charged for. Luckily the foods I used most are saved as my foods or recipes. I like that you can build recipes and it calculates out the macronutrients. The database is large and you are able to track what eat which can help you focus on better choices. If all the features were still free it would be 5 stars,3
1647,com.myfitnesspal.android,"What was once a great app is now subpar at best. It gets the job done at the end of the day, but increasing ads and the removal of the scan a barcode feature unless you're willing to pay 20 dollars a month is absurd. Search results often don't bring up what you type in or bring up a slew of incorrect nutrition options that never seem to get corrected(or take forever to get corrected) even after painstakingly plugging in half of the incorrect information. It will track your cals but stress you",3
1648,com.myfitnesspal.android,"I used to love it more. It's easy to use and I loved it for years, until it recently changed hands and started charging for the scanning feature that used to be free. It was really convenient to find exact food and flavors, so I'm sure a lot of people used it and that's why they decided to charge. Just another kick to the already struggling American people. They have one of the biggest data bases for foods and can almost always find my food to log. Even at restaurants.",3
1649,com.myfitnesspal.android,"Unable to save recipe, please fix! Good app after you build up your food diary. I've been using this for 4 or 5 years and it's still my favorite counter because I've invested so much into it and now it's easy to log. I like the workout routines they've added that you can create.",3
1650,com.myfitnesspal.android,I used this app before and it was simple and easy to use but it's been about a year since I used it and it has changed. Now you have to look up the food your eating and you can't use the barcode unless you pay premium price for it. Also everytime you go to enter your food it gives you a pop up about their premium option it's annoying. I want to try to lose weight but I'm not good at it alone this app helped me in the past but I'm not sure this is the right for me now.,3
1651,com.myfitnesspal.android,"Duplicates a lot of my food entries, erases my water entries as soon as I put in, so I have to do it again. It kept reversing the macro values of the fat and protein. Has issues synching with my partner apps. Customer service never resolves anything. They just say they are aware of the issue but never offer a solution or say they are working on it.",3
1652,com.myfitnesspal.android,"I think this is a great app and I feel bad for only giving three stars, but it was recommended to me by a healthcare professional. And I think that is where the limitation of the app is most apparent. It would be really nice to be able to share my information in real-time with my doctor or dietitian or whoever I choose. And that functionality seems to be missing.",3
1653,com.myfitnesspal.android,"Their needs to be widget for entering water and beverages instead having to dig for it, it also should also allow the end user to set the default size example 16.9 oz that way when they enter water they just have to hit the add button Intermittent fasting module is worthless on this app it needs a LOT more flexibility in scheduling some people are doing alternate day fasting and some are doiing 18/6 , also an indicator which stage of the fast you are in particullary when you enter autophagy",3
1654,com.myfitnesspal.android,"It works well enough and I'm glad they've started to update some of the signals (fat isn't actually bad, folks). I still wish it were more in keeping with current science, but if you already know what you're doing and are just looking to maintain and be honest with yourself about what you're putting in your body, it's an ok way to track things. I wouldn't use it for serious weight loss or if I didn't already have solid knowledge of current nutritional advice.",3
1655,com.myfitnesspal.android,"Great for keeping track of my workouts, weight loss/gain, measurements, and calorie counting. I will say though, sometimes the entire app doesn't sync up right? I have it paired with my Google Fit account and steps and calories eaten/earned won't be properly logged or show up right until AFTER I complete the days diary, which can be confusing sometimes.",3
1656,com.myfitnesspal.android,"MFP is solid enough. It does a pretty good job of being a calorie counter. In recent years though, I feel like the scanner has gotten worse, it is hit or miss even though once I enter the product manually it shows up. The price of premium is what ultimately drove me away. I believe it was $49 my first time, however now it's $80 without a single noticable benefit added. Had they kept a similar price or made reasonable increases I'd still probably be using them.",3
1657,com.myfitnesspal.android,It's alright. Having to pay just to scan a bar code is really annoying. Hoping I can find a free app that will sync with my watch and allow me to scan bar codes without paying. It won't allow you to add any workouts without paying. It sucks at syncing my calories and steps with my watch. Overall it's ok. But still hoping I can find a better one.,3
1658,com.myfitnesspal.android,"Like others, I think that removing the barcode scanner from the free version was a dick move, but whatever. More importantly, the crowd sourced database of foods is a total mess. There are so many matches for the same food item and they all have different serving sizes and calorie counts. About 30% of the time, none of them match the label. You can report the entry, but it never gets updated.",3
1659,com.myfitnesspal.android,"I've connected this to my Google Fit account, but it won't transfer my steps over for some reason, so I feel like it's not calculated correctly for the amount of activity I actually do. I'd love the option to at least manually enter my steps. Tons of adds, and I'm not invested enough to go premium. But I was just trying to see if I'd be consistent enough at this to invest in either this or Noom. You get out of it what you put into it. The free version isn't bad, but could be easier to navigate.",3
1660,com.myfitnesspal.android,"Been using MFP for a long time, and it's a great app overall. The nutritional tracking is my favorite feature! However, whenever Under Armor gave up ownership of the app, the company that took over starting charging for features that had been free since MFP was new. Paywalling features that used to come standard is pretty uncool, IMHO. I really miss being able to scan foods 🥺",3
1661,com.myfitnesspal.android,"Very disappointed that your forcing people to pay additional $$$$ for the bar scanning. Should have left APP alone, I don't even like the appearance of your so called ""dashboard"". I preferred the old set up. It's so cluttered looking on my mobil phone. I find since you changed to this Dashboard style I have no interest in logging my progress anymore.",3
1662,com.myfitnesspal.android,"My fitness pal can count. It can calculate how your exercise affects you calories consumed. It doesn't do a great job when I've tried to enter a recipe into My Recipes. It's frequently inflexible about amounts. For instance, I wanted to add 8 ounces of a particular brand of pancetta to a recipe. Nope. One ounce. That's what the per serving amount was and there wasn't any way to alter it, and there were no 8 ounce substitutes. Inflexibility built in.",3
1663,com.myfitnesspal.android,The app says it syncs all the time but I doesn't and I have to do certain trucks in my phone to get it to recognize my Google Fit exercise data. I'm sure they would say it's an issue that they're working on it that is Google's fault but if you do a little Internet searching the app not linking third party workout data has been an issue for years. They also used to have very basic features they now want you to pay for. Which again the app doesn't work properly so why would I pay money for it?,3
1664,com.myfitnesspal.android,"I used to LOVE this app. It has a lot of really great features. My favorite feature is to get a food entry by scanning a bar code. MFP has now made that and other features that used to be free part of the premium subscription, which you have to pay for. And, the subscription costs the same now with the 'added' features as it did before. It feels like a scam to get more money. I do enjoy some of the updates, and I will continue to use it. But I will not pay for the subscription.",3
1665,com.myfitnesspal.android,"I have used this app longer than I can remember. I paid for premium last year, and it worked with zero issues the entire year. Now that I have opted to forgo the subscription, it won't save or me to delete recipes and glitches and won't reliably search for or log items. I had these issues prior to going premium. I understand not offering premium features for free, but purposely tanking an app to force upgrades says a lot about the company. Maybe don't offer a free app if you can't be honest.",3
1666,com.myfitnesspal.android,"The food scanner is absolutely useless to use. People are also adding food to log that are 2 calories or less which I think clogs up the database that I can't find a more accurate equivalent to the food I'm eating. When I log my breakfast it lunch, later get a notification saying I haven't done that yet and I clearly have. It's annoying. Other than those issues I still use it because it syncs with Google fit. I haven't used their exercises because I prefer fitbod training program.",3
1667,com.myfitnesspal.android,"I like the app, but when I used it a couple years ago, there were many things that were included with my free subscription. This past year when I got the same free subscription again, none of those things were included. And I have to pay extra now for things like scanning a barcode on a product of food which I did not have to pay extra for in the past. It's a handy little tool when they're not trying to dime you to death.",3
1668,com.myfitnesspal.android,"Constant sync issues between website and app. The app doesn't automatically pull down or push up calorie tracking data when you open it. You have to force a sync by going forward several days in the calorie tracker section, then back to the current day. Then, it will pull down changes from the web, and sync any changes made on the app. It's frustrating because I frequently don't know how many calories I have left in a day because I'll quickly add food on the app, and it won't show on the web.",3
1669,com.myfitnesspal.android,"I used to love this app and used it for quite a while years ago. I decided to come back to it and found that a lot of basic features I used to enjoy are now locked behind a pretty steep paywall. Fortunately there are other apps out there that still offer those features for free. From a generally calorie counting standpoint, it still works well, but I have moved on to another app at this point.",3
1670,com.myfitnesspal.android,I've been using this app for years and absolutely loved the bar scanner. It was so convenient. I'm not moving over to the premium version just for the scanner (the ads to bother me that much). I would leave this app to go to another but this one is the only one that syncs with my health insurance app to get credit for my daily/monthly goals. Shame on you for taking this feature away for us free users.,3
1671,com.myfitnesspal.android,"Like a lot of other people, I've been using this app for years and it has helped me lose and maintain my weight and fitness. With the newest change making the barcode scanner a premium feature I will be uninstalling the app. The premium features just aren't worth the $80/year price tag. Everything is becoming subscription based and I'm tired of it. For those looking for a free alternative, Fitbit app allows barcode scanning for free (at least for now).",3
1672,com.myfitnesspal.android,"Serving size entry is too rigid and not user friendly. Not many foods alliw you enter how much you ate by weight. It is much easier to throw your plate on a kitchen scale, add your food, then simply enter the grams of each food item in the calorie tracker, more accurate too. Trying to enter cups (or other volume) of food by .1 increments is not intuitive and often requires doing conversions and other math, which isn't necessarily hard, just takes extra time.",3
1673,com.myfitnesspal.android,"Great for tracking weight plus calories, carbs and protein intake, which is all I need it to do; however the recent increase in ads (with sound) for non-premium users is SUPER annoying because it slows down the apps response time and things get logged in twice--and ads aren't even fitness-related. It does have lots of additional fitness information for fanatics (blogs, exercises, diet plans, recipes, etc), most of which is all over the map and not for me. Beginners will likely be overehelmed.",3
1674,com.myfitnesspal.android,"I've had my fitness pal for over 3 years now. The biggest part of my weight loss success was being able to scan my food. It was quick, easy, and didn't have the extra step of having to scroll through tons of options (that are usually off). For someone that is an emotional eater it really kept me on track to scan because it was so simple. Now with having to take the time to search I just don't log like I should. It's just disappointing and replying ""I'm sorry"" to people doesn't help.",3
1675,com.myfitnesspal.android,The app tends to be buggy at times. The food library is also something that should be watched closely as there can be numerous listings for the same food or drink all with varying nutritional information. When scanning bar codes always verify the apps info with that on the food label. I feel the cost of the Pro subscription is way overpriced for an app that can be buggy and inaccurate. It is a quite useful app though.,3
1676,com.myfitnesspal.android,"Good app, but it needs communication with all top notch sports apps. Didn't communicate with the very popular Jefit app :-( Also, when registering recipes, you can save them with ""save"" key and other times by clicking a check mark. This creates errors, especially often when you are in a hurry or multitasking . You end up losing your recipe you thought was already saved and having to rewrite again. :-( . Please consider modifying the app replacing the check mark with a ""save"" button.",3
1677,com.myfitnesspal.android,"Functionally it's a great app, but they keep moving more basic functionality behind an annual subscription. New features okay, existing features no. Today it was barcode scans. What next? It's a shame because I'm recommending it to everyone that's asked about my secret to weight loss. But should I have to pay $80 a year if I'm happy with ads and just want to scan barcodes? How about feature-based subscriptions? I'd happily pay $10 to unlock the barcode scanner feature.",3
1678,com.myfitnesspal.android,"It does the basics that I need, but some features just don't work. I've tried connecting my fitbit multiple times for it always to fail, and things built in aren't actually recording calories burned, it just has the name saved. I would appreciate it if it had the name and calories associated with that type of movement, then I just needed to put in time done",3
1679,com.myfitnesspal.android,"Been with you guys since 2012. It would be nice if the app receives some upgrades, color themes, a dark theme option, stuff to make it fun to look at. It still has the same face. I love how Carb Manager changed up their look. Also still can't find accurate info on items when I scan them or enter them in. I'm always having to find ways around it.",3
1680,com.myfitnesspal.android,"Probably the best fitness app for a DIY dieter. The premium version offers a lot of customization in your goals and metrics. That said, the interface is ugly and clunky, enterting recipes is a pain if you don't use one of the six approved ~Diet Recipe~ websites, and the app interfaces with a pretty limited pool of complementary apps (most of them from UA). So, if you want to really go all-in with a diet app system, go for it, but be prepared for a lot of slow, manual data entry.",3
1681,com.myfitnesspal.android,"I have a garmin, samsung, and now a fitbit watch. (Still looking for that perfect something) and up until the last update everything worked smoothly they all were able to sync and this was the best app for tracking food, creating recipes, and tracking at restaurants (my favorite part). One would think that if they had a bad update that caused issues they would send out some sort of comms. They posted on their Facebook so if you pay super close attention",3
1682,com.myfitnesspal.android,"It works well enough, but I have two main complaints: 1) At least once a week, I have to re-link MFP to Samsung Health so that it can import my exercise activity. It just randomly disconnects the apps... 2) MFP used to enable you to scan products to import their nutritional info. Back in September this feature was restricted to those with subscriptions. I understand having features that are only available with a subscription, but do that with new features, not those you've let me use for years.",3
1683,com.myfitnesspal.android,"Generally helpful. Too many bugs. This is a good way to control my eating. Since it the best app out there, I'm surprised at the number of bugs. For example: Larger packaged items are commonly not listed. Cereal has the same calories, whether I buy the 12 oz or 32 oz box. There are usually 5 or 6 listings for the same item when searched by name. Some are mostly blank. I don't understand why that would be listed.",3
1684,com.myfitnesspal.android,Got pretty good with tracking nutrients of the foods I was eating regularly and I Came back to this app after years of not needing it myself but recommending it to people whenever they talked about losing weight or needing to track their food. Finding out that the bar code scanner is now locked behind a pay wall is pretty disappointing and makes me sorta regret all the recommendations I made.,3
1685,com.myfitnesspal.android,"I love all the features this app offers to track what you are eating. I also like the different summaries and graph to tell what are your strong points and your weak points. However, it seems to have some bugs that need to be worked out. The screen often goes black and freezes up. This can make it harder to enter your food and can deter people from putting in their food.",3
1686,com.myfitnesspal.android,"I used to like this app and recommended to others as it genuinely helped me get in shape. Progressively, with updates it keeps getting worse. I understand ads pay the bills, so can tolerate. The final straw is taking a basic function from free and putting it behind a paywall (IE. Barcode Scanner). If you want more people to go premium, make that a value ADD. Don't SUBTRACT from basic/free functionality. It just seems like a stingy business practice to engage in. I'll be seeking an alternative.",3
1687,com.myfitnesspal.android,"It's a good app and makes tracking your food easier than calculating it yourself. I did have to cancel the notifications because it would say I hadn't logged my meal when I did. Also, it's rather annoying to have to reset your goals everytime you enter a new weight. Just cause I lost 2 lbs doesn't mean I can suddenly increase my cal by intake by 400. I do have Samsung health linked to it but it doesn't show my steps so I'm not quite sure it asked to link it. I won't pay to upgrade.",3
1688,com.myfitnesspal.android,"I began using My Fitness Pal years ago when it was first created. You used to get meal plans that you could easily edit. Now all of the best parts of the app require an upgrade and fees. Additionally, I can never get this app to sync with my Fitbit. I still like the calorie counter, although they should remove many of the repeating or incorrect nutrition values. And it is still fairly easy to use. I just liked it better before I had to pay for what used to be free. Update: Scanning QR needs $",3
